Jobname,Channel ID,Spin,Before SCF,1st SCF,Last SCF,Converged
./U_2_u/U_2_u_1/ZnO_LR,3,2,4.9920718643600877,4.9911720373786927,4.9912200393665511,true
./U_2_u/U_2_u_1/ZnO_LR,4,1,4.9920720183783258,4.9911719175832596,4.9912199851782848,true
./U_2_u/U_2_u_1/ZnO_LR,4,2,4.9920718643600885,4.9911720373786910,4.9912200393665520,true
./U_2_u/U_2_u_2/ZnO_LR,1,1,2.8577709255012973,2.8226444196694391,2.8398665553939439,true
./U_2_u/U_2_u_2/ZnO_LR,1,2,2.8577689701188134,2.8226469709757493,2.8398658984564822,true
./U_2_u/U_2_u_2/ZnO_LR,2,1,2.8577709255012982,2.8226444196694391,2.8398665553939439,true
./U_2_u/U_2_u_2/ZnO_LR,2,2,2.8577689701188138,2.8226469709757507,2.8398658984564822,true
./U_2_u/U_2_u_2/ZnO_LR,3,1,4.9920720183783249,4.9900345970097897,4.9901624934317077,true
./U_2_u/U_2_u_2/ZnO_LR,3,2,4.9920718643600877,4.9900347777415286,4.9901625470574054,true
./U_2_u/U_2_u_2/ZnO_LR,4,1,4.9920720183783258,4.9900345970097879,4.9901624934317086,true
./U_2_u/U_2_u_2/ZnO_LR,4,2,4.9920718643600885,4.9900347777415295,4.9901625470574027,true
./U_2_u/U_2_u_3/ZnO_LR,1,1,2.8577709255012973,2.7991213125897074,2.8286395679269054,true
./U_2_u/U_2_u_3/ZnO_LR,1,2,2.8577689701188134,2.7991245235511633,2.8286390261023953,true
./U_2_u/U_2_u_3/ZnO_LR,2,1,2.8577709255012982,2.7991213125897079,2.8286395679269054,true
./U_2_u/U_2_u_3/ZnO_LR,2,2,2.8577689701188138,2.7991245235511633,2.8286390261023944,true
./U_2_u/U_2_u_3/ZnO_LR,3,1,4.9920720183783249,4.9885329168020407,4.9887790186423562,true
./U_2_u/U_2_u_3/ZnO_LR,3,2,4.9920718643600877,4.9885331740589969,4.9887790432371037,true
./U_2_u/U_2_u_3/ZnO_LR,4,1,4.9920720183783258,4.9885329168020398,4.9887790186423535,true
./U_2_u/U_2_u_3/ZnO_LR,4,2,4.9920718643600885,4.9885331740590004,4.9887790432371046,true
./U_2_u/U_2_u_4/ZnO_LR,1,1,2.8577709255012973,2.7709069723292759,2.8156076689223202,true
./U_2_u/U_2_u_4/ZnO_LR,1,2,2.8577689701188134,2.7709111149364025,2.8156070407864595,true
./U_2_u/U_2_u_4/ZnO_LR,2,1,2.8577709255012982,2.7709069723292759,2.8156076689223202,true
./U_2_u/U_2_u_4/ZnO_LR,2,2,2.8577689701188138,2.7709111149364025,2.8156070407864604,true
./U_2_u/U_2_u_4/ZnO_LR,3,1,4.9920720183783249,4.9865952829190219,4.9869149250933189,true
./U_2_u/U_2_u_4/ZnO_LR,3,2,4.9920718643600877,4.9865957302522492,4.9869149240591888,true
./U_2_u/U_2_u_4/ZnO_LR,4,1,4.9920720183783258,4.9865952829190210,4.9869149250933198,true
./U_2_u/U_2_u_4/ZnO_LR,4,2,4.9920718643600885,4.9865957302522501,4.9869149240591906,true
./U_2_u/U_2_u_5/ZnO_LR,1,1,2.8577709255012973,2.7378364271052043,2.8007321247834502,true
./U_2_u/U_2_u_5/ZnO_LR,1,2,2.8577689701188134,2.7378409957767857,2.8007312405029010,true
./U_2_u/U_2_u_5/ZnO_LR,2,1,2.8577709255012982,2.7378364271052043,2.8007321247834502,true
./U_2_u/U_2_u_5/ZnO_LR,2,2,2.8577689701188138,2.7378409957767857,2.8007312405029023,true
./U_2_u/U_2_u_5/ZnO_LR,3,1,4.9920720183783249,4.9842535356720905,4.9844193916566191,true
./U_2_u/U_2_u_5/ZnO_LR,3,2,4.9920718643600877,4.9842539501231968,4.9844192459388417,true
./U_2_u/U_2_u_5/ZnO_LR,4,1,4.9920720183783258,4.9842535356720878,4.9844193916566200,true
./U_2_u/U_2_u_5/ZnO_LR,4,2,4.9920718643600885,4.9842539501231959,4.9844192459388434,true
./U_4_u/ZnO_LR,1,1,0.0000000000000000,2.9295469769912610,2.8681879422648331,true
./U_4_u/ZnO_LR,1,2,0.0000000000000000,2.9295239629168681,2.8681795181992578,true
./U_4_u/ZnO_LR,2,1,0.0000000000000000,2.9295469769912605,2.8681879422648322,true
./U_4_u/ZnO_LR,2,2,0.0000000000000000,2.9295239629168672,2.8681795181992573,true
./U_4_u/ZnO_LR,3,1,5.0000000000000000,4.9921880032116253,4.9930407083285182,true
./U_4_u/ZnO_LR,3,2,5.0000000000000000,4.9921878931063173,4.9930387337209945,true
./U_4_u/ZnO_LR,4,1,5.0000000000000000,4.9921880032116253,4.9930407083285173,true
./U_4_u/ZnO_LR,4,2,5.0000000000000000,4.9921878931063173,4.9930387337209936,true
./U_4_u/U_4_u_1/ZnO_LR,1,1,2.8681879422648331,2.8616232066336273,2.8646129022333362,true
./U_4_u/U_4_u_1/ZnO_LR,1,2,2.8681795181992578,2.8616351953303525,2.8646088477447824,true
./U_4_u/U_4_u_1/ZnO_LR,2,1,2.8681879422648322,2.8616232066336269,2.8646129022333362,true
./U_4_u/U_4_u_1/ZnO_LR,2,2,2.8681795181992573,2.8616351953303525,2.8646088477447815,true
./U_4_u/U_4_u_1/ZnO_LR,3,1,4.9930407083285182,4.9927210955969281,4.9927327865313513,true
./U_4_u/U_4_u_1/ZnO_LR,3,2,4.9930387337209945,4.9927233421554380,4.9927324445320140,true
./U_4_u/U_4_u_1/ZnO_LR,4,1,4.9930407083285173,4.9927210955969299,4.9927327865313504,true
./U_4_u/U_4_u_1/ZnO_LR,4,2,4.9930387337209936,4.9927233421554389,4.9927324445320140,true
./U_4_u/U_4_u_2/ZnO_LR,1,1,2.8681879422648331,2.8545124450652790,2.8608018594992402,true
./U_4_u/U_4_u_2/ZnO_LR,1,2,2.8681795181992578,2.8545249547995297,2.8607948459429835,true
./U_4_u/U_4_u_2/ZnO_LR,2,1,2.8681879422648322,2.8545124450652799,2.8608018594992402,true
./U_4_u/U_4_u_2/ZnO_LR,2,2,2.8681795181992573,2.8545249547995288,2.8607948459429839,true
./U_4_u/U_4_u_2/ZnO_LR,3,1,4.9930407083285182,4.9923682479988569,4.9923929884881382,true
./U_4_u/U_4_u_2/ZnO_LR,3,2,4.9930387337209945,4.9923702342292762,4.9923923672207007,true
./U_4_u/U_4_u_2/ZnO_LR,4,1,4.9930407083285173,4.9923682479988560,4.9923929884881399,true
./U_4_u/U_4_u_2/ZnO_LR,4,2,4.9930387337209936,4.9923702342292753,4.9923923672207025,true
./U_4_u/U_4_u_3/ZnO_LR,1,1,2.8681879422648331,2.8467960691891769,2.8567766885037660,true
./U_4_u/U_4_u_3/ZnO_LR,1,2,2.8681795181992578,2.8468090936116117,2.8567681733829131,true
./U_4_u/U_4_u_3/ZnO_LR,2,1,2.8681879422648322,2.8467960691891765,2.8567766885037669,true
./U_4_u/U_4_u_3/ZnO_LR,2,2,2.8681795181992573,2.8468090936116117,2.8567681733829131,true
./U_4_u/U_4_u_3/ZnO_LR,3,1,4.9930407083285182,4.9919799564796739,4.9920215721060401,true
./U_4_u/U_4_u_3/ZnO_LR,3,2,4.9930387337209945,4.9919820248130513,4.9920208576951950,true
./U_4_u/U_4_u_3/ZnO_LR,4,1,4.9930407083285173,4.9919799564796747,4.9920215721060401,true
./U_4_u/U_4_u_3/ZnO_LR,4,2,4.9930387337209936,4.9919820248130558,4.9920208576951950,true
./U_4_u/U_4_u_4/ZnO_LR,1,1,2.8681879422648331,2.8383937817531071,2.8525107407881860,true
./U_4_u/U_4_u_4/ZnO_LR,1,2,2.8681795181992578,2.8384073982543461,2.8525018216644549,true
./U_4_u/U_4_u_4/ZnO_LR,2,1,2.8681879422648322,2.8383937817531075,2.8525107407881856,true
./U_4_u/U_4_u_4/ZnO_LR,2,2,2.8681795181992573,2.8384073982543456,2.8525018216644553,true
./U_4_u/U_4_u_4/ZnO_LR,3,1,4.9930407083285182,4.9915497335669361,4.9916130097832063,true
./U_4_u/U_4_u_4/ZnO_LR,3,2,4.9930387337209945,4.9915518840977269,4.9916123403126447,true
./U_4_u/U_4_u_4/ZnO_LR,4,1,4.9930407083285173,4.9915497335669397,4.9916130097832063,true
./U_4_u/U_4_u_4/ZnO_LR,4,2,4.9930387337209936,4.9915518840977260,4.9916123403126438,true
./U_4_u/U_4_u_5/ZnO_LR,1,1,2.8681879422648331,2.8292109663304634,2.8479731229141789,true
./U_4_u/U_4_u_5/ZnO_LR,1,2,2.8681795181992578,2.8292252181432800,2.8479639970524091,true
./U_4_u/U_4_u_5/ZnO_LR,2,1,2.8681879422648322,2.8292109663304634,2.8479731229141803,true
./U_4_u/U_4_u_5/ZnO_LR,2,2,2.8681795181992573,2.8292252181432800,2.8479639970524078,true
./U_4_u/U_4_u_5/ZnO_LR,3,1,4.9930407083285182,4.9910682440036842,4.9911599494846097,true
./U_4_u/U_4_u_5/ZnO_LR,3,2,4.9930387337209945,4.9910705217353817,4.9911593371636620,true
./U_4_u/U_4_u_5/ZnO_LR,4,1,4.9930407083285173,4.9910682440036851,4.9911599494846079,true
./U_4_u/U_4_u_5/ZnO_LR,4,2,4.9930387337209936,4.9910705217353808,4.9911593371636638,true
./U_6_u/ZnO_LR,1,1,0.0000000000000000,2.9131682105081134,2.8772089465762809,true
./U_6_u/ZnO_LR,1,2,0.0000000000000000,2.9131565518850149,2.8772093614625556,true
./U_6_u/ZnO_LR,2,1,0.0000000000000000,2.9131682105081138,2.8772089465762813,true
./U_6_u/ZnO_LR,2,2,0.0000000000000000,2.9131565518850158,2.8772093614625556,true
./U_6_u/ZnO_LR,3,1,5.0000000000000000,4.9929380805524746,4.9938228402403642,true
./U_6_u/ZnO_LR,3,2,5.0000000000000000,4.9929390892223386,4.9938232015515904,true
./U_6_u/ZnO_LR,4,1,5.0000000000000000,4.9929380805524728,4.9938228402403650,true
./U_6_u/ZnO_LR,4,2,5.0000000000000000,4.9929390892223404,4.9938232015515913,true
./U_6_u/U_6_u_1/ZnO_LR,1,1,2.8772089465762809,2.8733309333067134,2.8750223024204891,true
./U_6_u/U_6_u_1/ZnO_LR,1,2,2.8772093614625556,2.8733309331653394,2.8750222410024047,true
./U_6_u/U_6_u_1/ZnO_LR,2,1,2.8772089465762813,2.8733309333067134,2.8750223024204891,true
./U_6_u/U_6_u_1/ZnO_LR,2,2,2.8772093614625556,2.8733309331653394,2.8750222410024047,true
./U_6_u/U_6_u_1/ZnO_LR,3,1,4.9938228402403642,4.9936577242777629,4.9936626485943645,true
./U_6_u/U_6_u_1/ZnO_LR,3,2,4.9938232015515904,4.9936573456385087,4.9936628657583251,true
./U_6_u/U_6_u_1/ZnO_LR,4,1,4.9938228402403650,4.9936577242777656,4.9936626485943636,true
./U_6_u/U_6_u_1/ZnO_LR,4,2,4.9938232015515913,4.9936573456385096,4.9936628657583260,true
./U_6_u/U_6_u_2/ZnO_LR,1,1,2.8772089465762809,2.8694073377219453,2.8728493521875724,true
./U_6_u/U_6_u_2/ZnO_LR,1,2,2.8772093614625556,2.8694074546022912,2.8728490461551512,true
./U_6_u/U_6_u_2/ZnO_LR,2,1,2.8772089465762813,2.8694073377219449,2.8728493521875720,true
./U_6_u/U_6_u_2/ZnO_LR,2,2,2.8772093614625556,2.8694074546022921,2.8728490461551504,true
./U_6_u/U_6_u_2/ZnO_LR,3,1,4.9938228402403642,4.9934787885288765,4.9934885140563559,true
./U_6_u/U_6_u_2/ZnO_LR,3,2,4.9938232015515904,4.9934783852246474,4.9934887845722677,true
./U_6_u/U_6_u_2/ZnO_LR,4,1,4.9938228402403650,4.9934787885288738,4.9934885140563550,true
./U_6_u/U_6_u_2/ZnO_LR,4,2,4.9938232015515913,4.9934783852246456,4.9934887845722660,true
./U_6_u/U_6_u_3/ZnO_LR,1,1,2.8772089465762809,2.8652882643785480,2.8706034816587791,true
./U_6_u/U_6_u_3/ZnO_LR,1,2,2.8772093614625556,2.8652884705871120,2.8706027518791903,true
./U_6_u/U_6_u_3/ZnO_LR,2,1,2.8772089465762813,2.8652882643785471,2.8706034816587787,true
./U_6_u/U_6_u_3/ZnO_LR,2,2,2.8772093614625556,2.8652884705871107,2.8706027518791899,true
./U_6_u/U_6_u_3/ZnO_LR,3,1,4.9938228402403642,4.9932906322066559,4.9933057229749291,true
./U_6_u/U_6_u_3/ZnO_LR,3,2,4.9938232015515904,4.9932902132549328,4.9933060105203229,true
./U_6_u/U_6_u_3/ZnO_LR,4,1,4.9938228402403650,4.9932906322066586,4.9933057229749274,true
./U_6_u/U_6_u_3/ZnO_LR,4,2,4.9938232015515913,4.9932902132549319,4.9933060105203237,true
./U_6_u/U_6_u_4/ZnO_LR,1,1,2.8772089465762809,2.8609596535004815,2.8682829285949420,true
./U_6_u/U_6_u_4/ZnO_LR,1,2,2.8772093614625556,2.8609599134291064,2.8682819735447604,true
./U_6_u/U_6_u_4/ZnO_LR,2,1,2.8772089465762813,2.8609596535004815,2.8682829285949420,true
./U_6_u/U_6_u_4/ZnO_LR,2,2,2.8772093614625556,2.8609599134291055,2.8682819735447609,true
./U_6_u/U_6_u_4/ZnO_LR,3,1,4.9938228402403642,4.9930923083434449,4.9931134913663540,true
./U_6_u/U_6_u_4/ZnO_LR,3,2,4.9938232015515904,4.9930918791022849,4.9931137593085184,true
./U_6_u/U_6_u_4/ZnO_LR,4,1,4.9938228402403650,4.9930923083434475,4.9931134913663531,true
./U_6_u/U_6_u_4/ZnO_LR,4,2,4.9938232015515913,4.9930918791022876,4.9931137593085166,true
./U_6_u/U_6_u_5/ZnO_LR,1,1,2.8772089465762809,2.8564060091974888,2.8658818898777376,true
./U_6_u/U_6_u_5/ZnO_LR,1,2,2.8772093614625556,2.8564063246436180,2.8658808405532850,true
./U_6_u/U_6_u_5/ZnO_LR,2,1,2.8772089465762813,2.8564060091974883,2.8658818898777381,true
./U_6_u/U_6_u_5/ZnO_LR,2,2,2.8772093614625556,2.8564063246436180,2.8658808405532858,true
./U_6_u/U_6_u_5/ZnO_LR,3,1,4.9938228402403642,4.9928828681499713,4.9929109015173783,true
./U_6_u/U_6_u_5/ZnO_LR,3,2,4.9938232015515904,4.9928824237766838,4.9929111691609833,true
./U_6_u/U_6_u_5/ZnO_LR,4,1,4.9938228402403650,4.9928828681499740,4.9929109015173783,true
./U_6_u/U_6_u_5/ZnO_LR,4,2,4.9938232015515913,4.9928824237766838,4.9929111691609878,true
./U_8_u/ZnO_LR,1,1,0.0000000000000000,2.8882326388855564,2.8851130391990090,true
./U_8_u/ZnO_LR,1,2,0.0000000000000000,2.8882397417661898,2.8851113424054486,true
./U_8_u/ZnO_LR,2,1,0.0000000000000000,2.8882326388855573,2.8851130391990085,true
./U_8_u/ZnO_LR,2,2,0.0000000000000000,2.8882397417661907,2.8851113424054482,true
./U_8_u/ZnO_LR,3,1,5.0000000000000000,4.9934547666185534,4.9944711997616880,true
./U_8_u/ZnO_LR,3,2,5.0000000000000000,4.9934466774134645,4.9944706487655104,true
./U_8_u/ZnO_LR,4,1,5.0000000000000000,4.9934547666185516,4.9944711997616871,true
./U_8_u/ZnO_LR,4,2,5.0000000000000000,4.9934466774134645,4.9944706487655095,true
./U_8_u/U_8_u_1/ZnO_LR,1,1,2.8851130391990090,2.8825692302418027,2.8836711275110272,true
./U_8_u/U_8_u_1/ZnO_LR,1,2,2.8851113424054486,2.8825736914683824,2.8836714711141163,true
./U_8_u/U_8_u_1/ZnO_LR,2,1,2.8851130391990085,2.8825692302418018,2.8836711275110263,true
./U_8_u/U_8_u_1/ZnO_LR,2,2,2.8851113424054482,2.8825736914683828,2.8836714711141154,true
./U_8_u/U_8_u_1/ZnO_LR,3,1,4.9944711997616880,4.9943664843768643,4.9943688228991885,true
./U_8_u/U_8_u_1/ZnO_LR,3,2,4.9944706487655104,4.9943678017148816,4.9943687678102213,true
./U_8_u/U_8_u_1/ZnO_LR,4,1,4.9944711997616871,4.9943664843768669,4.9943688228991885,true
./U_8_u/U_8_u_1/ZnO_LR,4,2,4.9944706487655095,4.9943678017148789,4.9943687678102231,true
./U_8_u/U_8_u_2/ZnO_LR,1,1,2.8851130391990090,2.8800534148779677,2.8822420404165348,true
./U_8_u/U_8_u_2/ZnO_LR,1,2,2.8851113424054486,2.8800578100910270,2.8822420812636138,true
./U_8_u/U_8_u_2/ZnO_LR,2,1,2.8851130391990085,2.8800534148779686,2.8822420404165348,true
./U_8_u/U_8_u_2/ZnO_LR,2,2,2.8851113424054482,2.8800578100910279,2.8822420812636138,true
./U_8_u/U_8_u_2/ZnO_LR,3,1,4.9944711997616880,4.9942587381350183,4.9942633114608928,true
./U_8_u/U_8_u_2/ZnO_LR,3,2,4.9944706487655104,4.9942602401348664,4.9942631247125169,true
./U_8_u/U_8_u_2/ZnO_LR,4,1,4.9944711997616871,4.9942587381350183,4.9942633114608936,true
./U_8_u/U_8_u_2/ZnO_LR,4,2,4.9944706487655095,4.9942602401348628,4.9942631247125160,true
./U_8_u/U_8_u_3/ZnO_LR,1,1,2.8851130391990090,2.8774514371153828,2.8807794063163872,true
./U_8_u/U_8_u_3/ZnO_LR,1,2,2.8851113424054486,2.8774558264812087,2.8807789945352735,true
./U_8_u/U_8_u_3/ZnO_LR,2,1,2.8851130391990085,2.8774514371153823,2.8807794063163863,true
./U_8_u/U_8_u_3/ZnO_LR,2,2,2.8851113424054482,2.8774558264812082,2.8807789945352735,true
./U_8_u/U_8_u_3/ZnO_LR,3,1,4.9944711997616880,4.9941478197332465,4.9941544104575764,true
./U_8_u/U_8_u_3/ZnO_LR,3,2,4.9944706487655104,4.9941491692713775,4.9941541145235746,true
./U_8_u/U_8_u_3/ZnO_LR,4,1,4.9944711997616871,4.9941478197332447,4.9941544104575737,true
./U_8_u/U_8_u_3/ZnO_LR,4,2,4.9944706487655095,4.9941491692713749,4.9941541145235755,true
./U_8_u/U_8_u_4/ZnO_LR,1,1,2.8851130391990090,2.8747599221549209,2.8792830860076171,true
./U_8_u/U_8_u_4/ZnO_LR,1,2,2.8851113424054486,2.8747643978103650,2.8792821921006624,true
./U_8_u/U_8_u_4/ZnO_LR,2,1,2.8851130391990085,2.8747599221549214,2.8792830860076175,true
./U_8_u/U_8_u_4/ZnO_LR,2,2,2.8851113424054482,2.8747643978103654,2.8792821921006619,true
./U_8_u/U_8_u_4/ZnO_LR,3,1,4.9944711997616880,4.9940327496181061,4.9940418451100186,true
./U_8_u/U_8_u_4/ZnO_LR,3,2,4.9944706487655104,4.9940341596282884,4.9940414536171005,true
./U_8_u/U_8_u_4/ZnO_LR,4,1,4.9944711997616871,4.9940327496181052,4.9940418451100212,true
./U_8_u/U_8_u_4/ZnO_LR,4,2,4.9944706487655095,4.9940341596282876,4.9940414536170978,true
./U_8_u/U_8_u_5/ZnO_LR,1,1,2.8851130391990090,2.8719743141342269,2.8777512741117488,true
./U_8_u/U_8_u_5/ZnO_LR,1,2,2.8851113424054486,2.8719788850139829,2.8777501783469068,true
./U_8_u/U_8_u_5/ZnO_LR,2,1,2.8851130391990085,2.8719743141342269,2.8777512741117492,true
./U_8_u/U_8_u_5/ZnO_LR,2,2,2.8851113424054482,2.8719788850139834,2.8777501783469068,true
./U_8_u/U_8_u_5/ZnO_LR,3,1,4.9944711997616880,4.9939136965593285,4.9939254146587722,true
./U_8_u/U_8_u_5/ZnO_LR,3,2,4.9944706487655104,4.9939151331171709,4.9939249476371854,true
./U_8_u/U_8_u_5/ZnO_LR,4,1,4.9944711997616871,4.9939136965593294,4.9939254146587739,true
./U_8_u/U_8_u_5/ZnO_LR,4,2,4.9944706487655095,4.9939151331171692,4.9939249476371854,true
./U_10_u/ZnO_LR,1,1,0.0000000000000000,2.8495079137507564,2.8922607113155032,true
./U_10_u/ZnO_LR,1,2,0.0000000000000000,2.8495185746844722,2.8922585630957198,true
./U_10_u/ZnO_LR,2,1,0.0000000000000000,2.8495079137507564,2.8922607113155023,true
./U_10_u/ZnO_LR,2,2,0.0000000000000000,2.8495185746844731,2.8922585630957198,true
./U_10_u/ZnO_LR,3,1,5.0000000000000000,4.9937788982571654,4.9950100504707056,true
./U_10_u/ZnO_LR,3,2,5.0000000000000000,4.9937747976098876,4.9950100355415543,true
./U_10_u/ZnO_LR,4,1,5.0000000000000000,4.9937788982571654,4.9950100504707065,true
./U_10_u/ZnO_LR,4,2,5.0000000000000000,4.9937747976098876,4.9950100355415543,true
./U_10_u/U_10_u_1/ZnO_LR,1,1,2.8922607113155032,2.8904478089099310,2.8911167088047836,true
./U_10_u/U_10_u_1/ZnO_LR,1,2,2.8922585630957198,2.8904476774342678,2.8911161049720109,true
./U_10_u/U_10_u_1/ZnO_LR,2,1,2.8922607113155023,2.8904478089099310,2.8911167088047831,true
./U_10_u/U_10_u_1/ZnO_LR,2,2,2.8922585630957198,2.8904476774342678,2.8911161049720109,true
./U_10_u/U_10_u_1/ZnO_LR,3,1,4.9950100504707056,4.9949366067798628,4.9949427550719196,true
./U_10_u/U_10_u_1/ZnO_LR,3,2,4.9950100355415543,4.9949365679426965,4.9949427043695556,true
./U_10_u/U_10_u_1/ZnO_LR,4,1,4.9950100504707065,4.9949366067798620,4.9949427550719179,true
